userId,movieId,rating,timestamp
1,1758,5.0,964982176
1,6756,5.0,964982191
1,22,5.0,964983282
1,1886,4.0,964983034
1,8170,5.0,964982271
1,7504,5.0,964982242
1,1528,4.0,964980896
1,6900,5.0,964983762
1,8678,5.0,964984086
1,10,5.0,964983873
1,6757,4.0,964982495
1,6910,3.0,964983108
1,980,5.0,964983484
1,8891,4.0,964981799
1,9011,4.0,964981799
1,5626,5.0,964982328
1,7521,5.0,964984054
1,7567,5.0,964981144
1,5453,4.0,964981725
1,6907,4.0,964981775
1,2036,5.0,964981589
1,8657,5.0,964983737
1,7922,5.0,964982363
1,2181,4.0,964982417
1,7922,4.0,964980694
1,2899,5.0,964981855
1,6824,5.0,964984002
2,1,3.0,1445714835
2,3657,4.0,1445715029
2,158,4.5,1445715228
2,6674,3.5,1445714960
2,8737,4.0,1445715013
2,145,4.0,1445715064
2,7893,5.0,1445714980
2,103,4.5,1445715154
2,6646,3.0,1445714974
2,139,3.5,1445714874
2,250,5.0,1445714966
2,27,3.0,1445715145
2,7008,2.0,1445715276
2,1030,3.5,1445714854
2,998,5.0,1445715272
3,8204,0.5,1306463619
3,5301,5.0,1306463611
3,1166,0.5,1306463567
3,8218,0.5,1306464216
3,277,0.5,1306463569
3,1230,0.5,1306463624
3,7679,3.5,1306463323
3,6735,0.5,1306464189
3,8175,3.0,1306463561
3,3610,4.5,1306464003
3,2235,0.5,1306463572
3,7453,2.0,1306463559
3,235,4.0,1306463631
3,7425,0.5,1306464293
3,5104,4.5,1306464054
3,264,0.5,1306464245
3,4513,5.0,1306463684
4,926,2.0,945173447
4,7860,3.0,986935047
4,7232,3.0,964622786
4,375,3.0,964538444
4,862,1.0,986848920
4,8192,2.0,945079259
4,1182,5.0,964622684
4,8841,5.0,964538468
4,12,1.0,945173350
4,2264,5.0,964538500
4,7467,3.0,986934901
4,3346,4.0,945078690
4,1362,5.0,945079259
4,413,5.0,945174290
4,6717,5.0,945079872
4,7159,1.0,964538832
4,863,4.0,945079670
4,50,5.0,964539986
4,6623,2.0,945078587
4,471,5.0,964540008
4,6828,3.0,945079906
4,821,5.0,964623347
4,821,4.0,945078446
4,198,5.0,945173989
4,147,5.0,945173902
4,1166,5.0,945079670
4,655,5.0,964538571
4,8292,3.0,964540578
4,59,4.0,945079483
4,1970,2.0,945078946
4,7679,5.0,945079259
4,1149,5.0,964539723
4,8058,4.0,964539180
4,6698,1.0,964778513
4,7819,5.0,964538500
4,792,5.0,964538763
4,384,3.0,964538728
4,5,5.0,945174025
4,24,4.0,964539961
4,249,4.0,964539326
4,524,5.0,945174008
4,491,4.0,964538728
4,950,4.0,964622684
4,396,4.0,986849037
4,1160,2.0,986934832
4,796,5.0,945078690
4,1420,4.0,945079653
4,495,4.0,964538763
4,953,3.0,945078467
4,8579,1.0,945173766
4,6690,3.0,986935244
4,7734,1.0,945079906
4,593,2.0,945079837
4,1580,4.0,964622758
4,158,1.0,945629015
4,8679,4.0,945079956
4,515,4.0,945079889
4,8086,2.0,964539431
4,8841,4.0,945629179
4,398,3.0,964540505
4,2489,1.0,986934786
4,7759,3.0,986934870
4,2845,5.0,945079653
4,6738,5.0,945078967
4,19,2.0,945078690
4,904,4.0,945079052
4,1968,5.0,945079521
4,2107,5.0,986934738
4,1154,4.0,945079729
4,3293,5.0,964540008
4,18,1.0,964622590
4,2302,2.0,964538964
4,309,4.0,945078467
4,1195,4.0,986935302
4,112,1.0,945173385
4,7974,1.0,986848894
4,8817,4.0,945079790
4,1287,2.0,945078542
4,345,4.0,964539986
4,6748,1.0,964778621
4,4269,2.0,945173553
4,761,5.0,945078814
4,268,5.0,964539140
4,1580,4.0,945078708
4,3465,5.0,986934870
4,22,2.0,945078528
4,1342,2.0,945078946
4,1528,4.0,986848610
4,6900,4.0,986936200
4,871,5.0,964622487
4,6761,1.0,964538930
4,7201,4.0,964539828
4,2322,4.0,964623306
4,7547,4.0,986934498
4,980,4.0,964539395
4,1469,4.0,986849238
4,6907,1.0,986848908
4,1378,5.0,964538351
4,1667,3.0,964539085
4,1206,4.0,986934465
4,3237,3.0,986849149
4,1525,4.0,986849130
4,3413,1.0,986849254
4,2917,4.0,986849149
4,6913,4.0,986934901
4,131,2.0,1007569424
4,1707,5.0,986848685
4,3738,2.0,1007569424
4,8615,3.0,1007574509
4,6109,1.0,1007569586
4,6633,4.0,1007569465
4,1320,5.0,1007569424
5,4163,4.0,847434881
5,6610,4.0,847435292
5,130,4.0,847434881
5,375,5.0,847435238
5,7633,3.0,847434748
5,9006,3.0,847434802
5,1182,4.0,847435292
5,8841,3.0,847435129
5,12,5.0,847434748
5,6815,2.0,847434832
5,1,3.0,847434880
5,65,3.0,847434802
5,7576,3.0,847434832
5,86,3.0,847434882
5,6844,4.0,847435129
5,1560,2.0,847434748
5,1362,4.0,847434801
5,2994,4.0,847435337
5,413,5.0,847435311
5,1558,4.0,847435258
5,863,4.0,847434801
5,192,3.0,847435258
5,490,5.0,847434747
5,6728,5.0,847435238
5,1364,3.0,847434962
5,471,3.0,847435258
6,8202,5.0,845554296
6,3982,5.0,845553938
6,367,4.0,845554264
6,3091,4.0,845553489
6,8085,3.0,845555588
6,5534,4.0,845553819
6,1462,4.0,845553559
6,3775,2.0,845553382
6,8209,5.0,845553875
6,8678,4.0,845554397
6,926,4.0,845553426
6,4163,4.0,845553354
6,6610,5.0,845553726
6,7860,3.0,845553907
6,130,1.0,845553381
6,8437,4.0,845554263
6,4199,4.0,845555454
6,6823,4.0,845553660
6,6680,3.0,845555070
6,7954,4.0,845555317
6,3902,5.0,845556131
6,4982,2.0,845555694
6,8858,4.0,845555124
6,6355,4.0,845554584
6,7625,4.0,845554349
6,2679,3.0,845553757
6,862,3.0,845555342
6,1756,3.0,845554987
6,2778,4.0,845553586
6,7633,4.0,845553110
6,7203,4.0,845553586
6,9006,3.0,845553146
6,8415,4.0,845553660
6,6649,3.0,845553146
6,7195,5.0,845553695
6,5413,3.0,845553938
6,7385,3.0,845553586
6,904,4.0,845554024
6,1707,4.0,845554099
6,4431,3.0,845555382
6,1346,3.0,845553794
6,3936,4.0,845553381
6,8296,4.0,845553559
6,2958,3.0,845554987
6,8124,3.0,845553726
6,8841,3.0,845553726
6,8719,3.0,845554376
6,8547,3.0,845553875
6,5534,4.0,845555151
6,6831,5.0,845553844
6,7989,4.0,845553253
6,60,3.0,845553660
6,12,2.0,845553110
6,2274,3.0,845555436
6,7966,3.0,845554099
6,530,3.0,845555546
6,6815,5.0,845553174
6,8294,4.0,845553457
6,1,5.0,845553200
6,6038,1.0,845554062
6,8104,4.0,845553200
6,3657,5.0,845553757
6,819,5.0,845553586
6,5265,4.0,845553253
6,2264,3.0,845553938
6,65,3.0,845553146
6,7576,5.0,845553146
6,7329,5.0,845553489
6,7467,4.0,845554455
6,9014,4.0,845553819
6,14,5.0,845553200
6,86,5.0,845553317
6,6844,4.0,845553317
6,3346,5.0,845553726
6,6726,5.0,845553317
6,1560,4.0,845553110
6,8269,3.0,845553994
6,7066,3.0,845554320
6,717,3.0,845554505
6,1373,3.0,845554551
6,7555,4.0,845553200
6,3097,4.0,845553457
6,7157,4.0,845553283
6,8790,3.0,845554062
6,1362,5.0,845553174
6,7961,2.0,845553844
6,2994,4.0,845553522
6,413,4.0,845554099
6,348,5.0,845553200
6,8432,3.0,845553794
6,3488,3.0,845554584
6,8023,4.0,845554141
6,1141,3.0,845555172
6,8816,3.0,845554176
6,1558,3.0,845554296
6,6639,3.0,845554224
6,7159,3.0,845553426
6,9003,3.0,845554099
6,910,3.0,845554099
6,5431,3.0,845553875
6,7035,3.0,845555070
6,6682,5.0,845553381
6,863,5.0,845553146
6,192,3.0,845553317
6,490,5.0,845553109
6,50,4.0,845553174
6,6728,4.0,845553819
6,1364,4.0,845553354
6,6048,3.0,845555024
6,471,3.0,845553844
6,7948,4.0,845555342
6,7759,5.0,845554062
6,5301,3.0,845555300
6,447,1.0,845555362
6,8204,4.0,845555151
6,5432,3.0,845556147
6,2322,3.0,845555694
6,2918,3.0,845555571
6,2920,5.0,845555249
6,8258,5.0,845553619
6,5868,1.0,845555006
6,1667,3.0,845555632
6,7955,5.0,845554584
6,8639,4.0,845554584
6,5904,3.0,845556120
6,6435,3.0,845556181
6,267,4.0,845556475
6,6865,4.0,845556808
6,3782,4.0,845556323
6,3407,3.0,845556462
6,975,4.0,845556860
6,59,3.0,845555571
6,7679,3.0,845555454
7,130,4.5,1106635993
7,375,3.0,1106635520
7,7633,4.5,1106635925
7,6649,4.0,1106635987
7,14,5.0,1106635915
7,1560,3.0,1106635937
7,7961,5.0,1106635532
7,348,5.0,1106635917
7,6682,2.0,1106635714
7,863,3.0,1106635971
7,192,2.5,1106635940
7,50,5.0,1106635912
7,6828,4.0,1106635981
7,223,4.0,1106712615
7,6698,1.5,1106712613
7,24,5.0,1106635496
7,857,5.0,1106712575
7,59,1.5,1106635678
7,1513,5.0,1106635423
7,593,3.0,1107127060
7,172,3.0,1106635653
7,1595,0.5,1106635416
7,6904,4.0,1106635484
7,7759,1.5,1106635444
7,594,4.5,1106635657
7,19,5.0,1106713565
7,18,2.0,1106712559
7,7974,1.5,1106712553
7,6725,3.0,1106635540
7,6652,4.5,1113542732
7,8817,2.0,1106635420
7,8618,2.5,1106713072
7,3362,1.5,1106713076
7,7968,3.5,1106713081
7,345,4.5,1106635648
7,268,4.0,1106712546
7,992,4.5,1106635500
7,8509,1.5,1106713005
7,1469,4.5,1106712549
7,8881,1.0,1106712541
7,2899,3.5,1106635630
7,912,4.0,1106636596
7,5355,2.5,1106635635
7,8381,4.0,1106712913
7,1544,2.0,1106635742
7,1373,0.5,1107127033
7,6781,4.5,1106712869
7,3074,1.5,1109746591
7,8825,1.5,1161738352
7,1455,4.0,1106636702
7,32,4.5,1106636589
7,485,4.5,1106636610
7,1731,3.5,1106712866
7,6637,3.5,1106636606
7,7909,0.5,1106635735
7,6606,4.0,1106636707
7,1738,3.0,1106636612
7,7399,1.5,1106635745
7,6,5.0,1106713586
7,39,4.5,1106636527
7,315,4.0,1106636600
7,6733,4.5,1106712818
7,8995,0.5,1157949714
7,6755,4.5,1106712827
7,13,4.0,1106636520
7,7794,3.0,1173051472
7,1371,4.0,1107473963
7,1211,4.5,1106713442
7,6648,3.5,1106636782
7,267,2.5,1106636592
7,1851,3.5,1108602755
7,9030,1.0,1106779625
7,8373,1.0,1161738306
7,6674,4.5,1106636602
7,7373,1.5,1109746594
7,5242,1.0,1106713549
7,5035,3.5,1118025961
7,8590,4.5,1122333561
7,2580,4.0,1110757890
7,755,4.0,1106636064
7,7239,1.0,1106636095
7,6615,2.5,1106636069
7,7631,2.5,1111552650
7,7861,4.0,1106636101
7,2145,3.5,1113353083
7,2068,2.0,1107127004
7,1461,3.5,1118025982
7,8768,2.0,1118025946
7,8429,1.5,1122940686
7,5531,2.0,1118026013
7,1400,3.5,1128486479
7,6861,3.5,1116550784
7,1524,1.0,1121041079
7,754,2.0,1121041002
7,6356,1.0,1125442102
7,7463,4.5,1122333538
7,2605,4.5,1144806100
7,8537,4.0,1157949636
7,6838,4.5,1157066190
7,6809,1.0,1159225196
7,5866,0.5,1161738279
7,8962,1.0,1157949732
7,145,1.0,1169687318
7,1744,2.5,1174263740
7,3408,3.5,1174263775
7,6749,0.5,1176181731
8,3091,4.0,839463806
8,926,3.0,839463624
8,4163,5.0,839463546
8,130,5.0,839463644
8,2778,3.0,839464076
8,7633,4.0,839463422
8,9006,2.0,839463451
8,8296,3.0,839463767
8,7989,3.0,839463489
8,12,4.0,839463422
8,8294,3.0,839463644
8,1,5.0,839463489
8,5265,3.0,839463509
8,14,3.0,839463527
8,86,5.0,839463546
8,6844,3.0,839463564
8,6726,4.0,839463644
8,1560,5.0,839463422
8,3097,3.0,839463728
8,7157,4.0,839463546
8,1362,3.0,839463489
8,348,4.0,839463527
8,7159,3.0,839463728
8,6682,3.0,839463702
8,490,5.0,839463422
8,50,4.0,839463470
8,1364,3.0,839463728
9,1534,4.0,1044656650
9,384,5.0,1044656716
9,5631,2.0,1044656716
9,647,3.0,1044657200
9,1338,4.0,1044657237
9,8846,5.0,1044657072
9,7732,2.0,1044656716
9,3547,2.0,1044656650
9,1830,3.0,1044656650
9,32,5.0,1044657051
9,1731,4.0,1044656811
9,7909,3.0,1044656811
9,6606,4.0,1044656792
9,4922,3.0,1044656962
9,8150,1.0,1044657318
9,3649,4.0,1044657144
9,39,5.0,1044656908
9,1849,4.0,1044656962
9,589,4.0,1044657072
9,8263,2.0,1044657285
10,12,1.0,1455303387
10,14,3.5,1455301685
10,863,4.0,1455306173
10,1364,3.5,1455357645
10,147,4.0,1455302254
10,733,0.5,1455306152
10,865,3.0,1455303518
10,1555,3.0,1455357613
10,1595,3.5,1455301699
10,398,4.0,1455306183
10,112,0.5,1455356378
10,6652,3.5,1455357517
10,345,0.5,1455356388
10,268,1.0,1455356578
10,22,0.5,1455356582
10,7097,4.5,1455398321
10,32,4.0,1455356385
10,485,4.0,1455301798
10,674,3.0,1455399329
10,7473,3.5,1455301898
10,2719,3.0,1455357578
10,4586,3.0,1455303078
10,39,4.0,1455356588
10,8767,3.0,1455397999
10,3362,3.0,1455357557
10,4004,3.0,1455303070
10,6732,4.0,1455301621
10,7626,4.0,1455399533
10,7726,3.0,1455302670
10,13,4.0,1455356347
10,3105,4.0,1455399087
10,4103,4.5,1455303046
10,6893,3.5,1455402085
10,2216,3.5,1455399289
10,6608,3.5,1455398107
10,439,5.0,1455301847
10,1851,3.5,1455356327
10,7373,3.0,1455397936
10,755,2.5,1455302401
10,4001,3.5,1455302697
10,6615,1.0,1455398160
10,6595,3.5,1455398096
10,3594,2.5,1455357527
10,7408,3.0,1455357626
10,754,5.0,1455302031
10,1250,4.0,1455301745
10,423,3.0,1455401876
10,6749,5.0,1455357502
10,6697,3.0,1455356357
10,8658,4.5,1455359663
10,2714,3.5,1455301825
10,8564,3.0,1455357531
10,3213,3.5,1455302791
10,8412,2.5,1455357564
10,2993,3.0,1455302689
10,3645,2.0,1455301965
10,5710,2.5,1455398339
10,3723,3.5,1455302183
10,7445,0.5,1455357607
10,7995,3.5,1455357596
10,3409,2.5,1455301741
10,4887,3.0,1455356987
10,1954,3.5,1455301822
10,2196,3.5,1455398131
10,1016,2.5,1455356351
10,2191,3.0,1455356691
10,5142,3.0,1455357541
10,2127,5.0,1455306124
10,3585,3.5,1455399347
10,8787,2.5,1455357716
10,683,5.0,1455302591
10,6167,2.0,1455398390
10,3818,3.5,1455357730
10,6845,3.0,1455398396
10,2935,3.5,1455306257
10,2026,4.0,1455357504
10,123,3.0,1455399281
10,4150,3.0,1455356990
10,3113,4.5,1455357387
10,2831,4.0,1455398177
10,4288,4.0,1455356885
10,7322,3.0,1455398127
10,2120,5.0,1455302172
10,1588,1.0,1455398105
10,3195,4.0,1455398111
10,8359,4.0,1455356177
10,394,4.0,1455357653
10,7207,2.5,1455399232
10,1039,3.5,1455357076
10,2088,4.5,1455306204
10,250,1.0,1455398089
10,1754,2.0,1455399188
10,27,0.5,1455398092
10,7767,4.0,1455357656
10,2375,4.0,1455398144
10,895,1.0,1455302650
10,8567,3.5,1455357384
10,7976,5.0,1455302192
10,2206,5.0,1455356776
11,6610,4.0,902155135
11,2685,2.0,902154593
11,7633,5.0,902154266
11,9006,3.0,902154593
11,6649,3.0,902154567
11,7989,4.0,902154383
11,1,4.0,902155070
11,7576,5.0,902154342
11,14,5.0,901200263
11,3346,3.0,904510567
11,8498,2.0,902154684
11,6726,3.0,902154431
11,1560,4.0,902154431
11,7555,3.0,902154685
11,1362,5.0,902154316
11,7961,3.0,902154805
11,2994,4.0,902154431
11,348,4.0,902154383
11,1141,3.0,902154805
11,8637,4.0,902154514
11,1004,5.0,902155043
11,192,4.0,902154266
11,50,5.0,902155102
11,6828,4.0,902154514
11,8258,4.0,902154542
11,8686,3.0,902154621
11,1159,4.0,902155136
11,8579,1.0,902154685
11,1618,5.0,902154383
11,8307,3.0,902154647
11,6896,4.0,902154431
11,7170,4.0,902154458
11,1513,5.0,902155136
11,8414,4.0,902154487
11,7734,4.0,902154487
11,8267,4.0,902154316
11,1256,3.0,902154542
11,1126,3.0,902154647
11,2842,5.0,902155102
11,158,4.0,902155102
11,1595,5.0,902155043
11,962,2.0,901200143
11,6904,4.0,901200037
11,7759,4.0,904510428
11,7289,2.0,902154383
11,110,5.0,902153951
12,7195,5.0,1247264411
12,8124,5.0,1247263375
12,6831,3.0,1247263371
12,910,3.5,1247263318
12,950,3.5,1247264118
12,1666,5.0,1247263404
12,7633,3.0,1247263395
12,8826,3.5,1247263337
12,1004,5.0,1247263689
12,7288,5.0,1247263444
12,8284,4.0,1247263398
12,7968,5.0,1247263428
12,1748,5.0,1247264220
12,8381,4.5,1247264420
12,2719,4.0,1247264417
12,6732,5.0,1247264138
12,439,5.0,1247264151
13,1364,3.0,987456968
13,384,5.0,987456848
13,8039,4.0,987457086
13,7021,4.0,987456818
13,4829,2.0,987456818
13,112,5.0,987457007
13,1725,4.0,987895952
13,2296,3.0,987895651
13,8519,4.0,987895902
13,2899,4.0,987895902
13,8514,4.0,987895720
13,8631,4.0,987895952
13,1206,4.0,987895582
13,5355,3.0,987895952
13,1525,5.0,987895902
13,565,5.0,987895651
13,7003,4.0,987895720
14,367,3.0,835441989
14,3775,1.0,835441168
14,926,4.0,835441168
14,2679,3.0,835441371
14,7633,4.0,835440977
14,9006,2.0,835441012
14,5865,3.0,835441371
14,12,3.0,835440978
14,1,3.0,835441042
14,819,5.0,835441239
14,5265,4.0,835441066
14,65,2.0,835441012
14,7467,3.0,835441686
14,14,4.0,835441239
14,6844,1.0,835441210
14,8498,4.0,835441620
14,6726,3.0,835441328
14,7066,4.0,835441729
14,7555,4.0,835441066
14,1383,3.0,835442201
14,8790,3.0,835441812
14,348,3.0,835441262
14,8023,3.0,835441672
14,7159,4.0,835441415
14,9003,3.0,835441794
14,5431,3.0,835441558
14,490,4.0,835440977
14,50,4.0,835441086
14,1364,3.0,835441431
14,4908,1.0,835442447
15,2685,1.0,1299424916
15,8415,1.0,1299424840
15,8124,3.0,1299425021
15,60,3.0,1510571962
15,12,4.0,1510571877
15,1,5.0,1510571866
15,9014,1.0,1299425002
15,14,5.0,1510571873
15,86,3.0,1510577958
15,863,3.0,1510577985
15,192,5.0,1510572012
15,5301,2.0,1299425064
15,2,4.0,1510571941
15,384,4.0,1510571989
15,367,5.0,1510572775
15,161,5.0,1510572684
15,857,4.0,1510572646
15,950,3.5,1510572001
15,6801,5.0,1299424826
15,647,5.0,1510572060
15,1338,4.0,1510572114
15,110,3.5,1510571984
15,1737,3.0,1510578011
15,5143,1.5,1510578050
15,2107,5.0,1299425040
15,76,2.5,1299424998
15,51,4.5,1510572005
15,112,4.0,1510571744
15,345,3.0,1510571764
15,268,4.0,1510571751
15,22,2.5,1510571747
15,10,5.0,1510571797
15,2078,5.0,1510573324
15,2122,5.0,1299425097
15,1563,3.5,1510572486
15,8319,4.0,1299425208
15,264,4.0,1510572144
15,8381,4.0,1299425113
15,839,3.5,1510572048
15,131,1.5,1510571774
15,6781,4.0,1510573239
15,942,5.0,1510571736
15,32,3.5,1510571754
15,485,5.0,1510571789
15,6606,4.0,1510571793
15,6,3.0,1510578001
15,39,3.5,1510571759
15,226,2.0,1510577982
15,315,5.0,1510571938
15,6680,3.5,1510571682
15,448,3.0,1510572163
15,6648,2.5,1510578083
15,6848,3.5,1510572823
15,755,2.5,1510577973
15,1524,5.0,1510572900
15,1047,4.5,1510572550
15,126,4.5,1510572075
15,554,3.0,1510577962
15,2217,3.5,1510572810
15,880,2.0,1510572096
15,8123,3.0,1510578158
15,1045,3.0,1510572824
15,3200,4.0,1510578034
15,1016,3.0,1510572052
15,2254,5.0,1510572834
15,7115,4.5,1510573398
15,1915,3.5,1510572833
15,741,2.0,1510572842
15,2200,3.0,1510573214
15,7947,3.0,1510572894
15,1588,4.0,1510572473
15,139,1.0,1510571958
15,7628,4.0,1510572902
15,3584,3.5,1510573234
15,1088,4.0,1510572616
15,27,4.0,1510571878
15,825,1.5,1510573153
15,932,4.5,1510572026
15,431,4.5,1510572466
15,411,1.5,1510571973
15,1501,2.0,1510572159
15,1030,2.0,1510572009
15,6988,2.5,1510573154
15,998,2.0,1510572126
15,948,2.0,1510571949
15,1500,2.0,1510572670
15,8109,1.0,1510573305
15,794,4.0,1510571883
15,2135,3.0,1510572581
15,2949,5.0,1510572535
15,5540,3.5,1510578028
15,2279,3.5,1510572512
15,1278,5.0,1510572789
16,130,4.0,1377476781
16,60,4.0,1377477870
16,12,3.0,1377477302
16,1,4.0,1377476766
16,14,3.5,1377477951
16,373,4.5,1377477340
16,50,3.0,1377476977
16,471,4.5,1377477406
16,5301,4.0,1377476589
16,2,2.5,1377476772
16,147,3.5,1377476810
16,719,4.0,1377477016
16,7819,2.5,1377476656
16,792,4.0,1377477008
16,384,3.5,1377476852
16,16,3.0,1377477410
16,5,4.0,1377476856
16,290,4.0,1377476891
16,161,4.0,1377477839
16,24,3.0,1377477594
16,173,4.5,1377477957
16,654,4.0,1377477576
16,865,4.0,1377477535
16,1075,4.0,1377476629
16,1145,4.0,1377477387
16,690,4.0,1377477457
16,1274,4.0,1377477583
16,593,3.5,1377477542
16,7866,3.5,1377476680
16,158,3.5,1377477954
16,19,4.0,1377476792
16,51,3.5,1377477278
16,1421,1.5,1377476573
16,112,3.5,1377476921
16,6256,3.0,1377476582
16,5368,3.5,1377476594
16,345,3.5,1377477612
16,268,3.5,1377476998
16,22,3.5,1377476874
16,342,3.5,1377477000
16,6640,4.0,1377476635
16,6642,3.5,1377476640
16,1152,4.0,1377477903
16,264,4.0,1377477886
16,565,3.0,1377477891
16,131,4.5,1377476925
16,613,3.5,1377477936
16,32,3.5,1377477289
16,6,4.5,1377476877
16,3475,4.0,1377477435
16,39,3.5,1377477424
16,226,4.0,1377477298
16,13,3.5,1377477293
16,586,4.5,1377477830
17,2685,3.5,1305696245
17,130,4.5,1305697013
17,7633,3.5,1305696497
17,60,3.5,1307262308
17,12,5.0,1305696455
17,1,5.0,1305696465
17,14,5.0,1305696457
17,348,4.5,1305696463
17,373,3.5,1322628857
17,192,4.5,1305696475
17,490,4.5,1305696492
17,50,4.5,1305696461
17,2,5.0,1305696683
17,198,3.5,1305696226
17,2251,4.5,1305696325
17,608,4.0,1305696741
17,675,4.5,1322629080
17,8686,3.5,1305696352
17,792,3.5,1305696774
17,384,4.5,1305696619
17,16,5.0,1305696878
17,70,3.5,1307262267
17,173,4.5,1305696870
17,347,4.5,1326943248
17,857,5.0,1305696931
17,105,4.0,1322628838
17,491,4.0,1305696786
17,277,4.0,1305696254
17,495,4.0,1305696691
17,1159,3.0,1322629202
17,7719,3.5,1305696232
17,7633,4.0,1305696277
17,515,5.0,1322629209
17,6738,4.0,1305696313
17,1190,4.0,1305696258
17,19,3.5,1307262285
17,110,4.5,1305696726
17,622,4.0,1305696788
17,51,4.5,1305696670
17,1637,4.5,1322629245
17,112,5.0,1305696756
17,7968,3.5,1305696306
17,345,4.0,1305696835
17,268,4.0,1322628761
17,22,4.5,1305696867
17,6681,4.5,1305696285
17,10,4.5,1322629233
17,7679,4.0,1305696358
17,186,3.5,1307262260
17,1378,4.0,1305696721
17,8657,3.5,1305696292
17,264,4.5,1322629083
17,131,4.0,1305696762
17,6894,4.0,1305696310
17,32,4.5,1305696817
17,6,5.0,1322628751
17,3475,4.0,1305696779
17,39,5.0,1305696823
17,226,4.0,1326943200
17,23,4.5,1322628668
17,687,3.5,1322629189
17,13,4.5,1305696820
17,1492,4.0,1305696864
17,34,4.5,1322629178
17,754,4.0,1305696851
17,145,4.0,1305696748
17,1135,3.5,1322629112
17,103,4.0,1305696894
17,586,4.0,1305696624
17,1701,4.0,1305696734
17,1623,3.5,1305696681
18,5534,4.5,1461311583
18,926,4.0,1455209840
18,4163,2.5,1455617533
18,6610,4.0,1455617478
18,130,5.0,1455049343
18,4637,3.5,1455735732
18,7625,2.5,1455748792
18,6649,4.0,1455209902
18,1534,4.0,1455617470
18,60,4.5,1455050049
18,12,4.0,1455050745
18,1,5.0,1455049328
18,8104,4.0,1455231677
18,819,4.0,1455748833
18,65,2.5,1455209869
18,14,4.5,1455050112
18,86,3.0,1455209887
18,6844,2.5,1455618093
18,6726,2.5,1455209879
18,1560,2.5,1455209846
18,1362,3.5,1477432493
18,7961,2.5,1459946776
18,348,3.5,1455209811
18,373,4.0,1456745325
18,863,3.5,1455209912
18,192,4.5,1455209793
18,490,4.0,1455209837
18,50,4.5,1455050067
18,471,4.5,1455050069
18,5301,3.5,1459495567
18,6828,3.0,1455209873
18,6905,3.0,1455735781
18,323,4.5,1455050179
18,4908,2.0,1455735643
18,5301,3.5,1455735861
18,2,4.0,1455050024
18,719,4.0,1517525849
18,223,4.0,1458516291
18,608,4.0,1455618103
18,384,4.0,1455049377
18,16,5.0,1455051405
18,5,5.0,1455050107
18,290,4.5,1455050736
18,70,5.0,1455050528
18,161,4.0,1455050629
18,24,4.5,1455050177
18,173,4.5,1455050183
18,28,4.5,1485097725
18,857,4.0,1455618100
18,1383,4.0,1503000947
18,59,4.0,1455618445
